label,obs,remark,Chamber,Version,InstrumentModel,InstrumentSerialNumber,RepNum,DeadBand,Area,Offset,ChamVolume,IrgaVolume,TotalVolume,gps_time,latitude,longitude,gps_hdop,altitude,gps_sats,TimeZone,ch4_F_o,ch4_F_cv,ch4_t_o,ch4_C_o,ch4_a,ch4_C_x,ch4_iter,ch4_sei,ch4_ses,ch4_r2,ch4_slope,ch4_domain,ch4_n,co2_F_o,co2_F_cv,co2_t_o,co2_C_o,co2_a,co2_C_x,co2_iter,co2_sei,co2_ses,co2_r2,co2_slope,co2_domain,co2_n,TIMESTAMP
4,1,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629921843,38.8744,-76.552,1.23,-0.5,9,America/New_York,-1.24004,15.3003,0,2099.94,7.01133e-5,0,10,0.73044,0.0224751,-0.149776,-0.147234,53,54,23.0194,1.4446,-2.80749,515.543,0.0207674,647.151,4,0.890307,0.0273941,0.97959,2.73316,53,54,2021-08-25T20:04:04Z
4,1,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629921928,38.8744,-76.552,1.23,-1.2,8,America/New_York,-1.01419,3.71452,0,2094.51,5.75112e-5,0,2,0.139599,0.00429534,0.937945,-0.120458,53,54,10.8918,2.26825,2.63624,563.51,0.00700309,748.234,2,0.847424,0.0260746,0.969341,1.29364,53,54,2021-08-25T20:05:29Z
2,2,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629922105,38.8744,-76.552,1.24,-4.1,8,America/New_York,-7.17674,1.13127,-1.475,2105.96,0.0249627,2071.83,10,0.124872,0.00378399,0.994867,-0.851954,54,55,41.5779,1.15015,0.270837,512.151,0.0258209,703.303,10,0.798532,0.0241979,0.993992,4.93573,54,55,2021-08-25T20:08:25Z
2,2,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629922189,38.8744,-76.552,1.24,-2.8,8,America/New_York,-2.36992,2.10573,0,2098.95,1.34076e-4,0,10,0.167444,0.00515212,0.982812,-0.28142,53,54,16.741,1.60711,0.962854,562.916,0.00908258,781.79,4,0.791379,0.0243501,0.986591,1.98794,53,54,2021-08-25T20:09:50Z
3,3,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629922323,38.8745,-76.5519,1.24,2,8,America/New_York,-1.40403,20.0353,0,2100.61,7.92898e-5,0,10,1.09973,0.0333252,-1.04274,-0.166557,54,55,15.187,1.74139,-9.034,545.304,0.0111859,706.364,4,0.830212,0.0251579,0.974898,1.8016,54,55,2021-08-25T20:12:03Z
3,3,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629922408,38.8745,-76.5519,1.1,3.4,8,America/New_York,-1.30922,2.68717,0,2096.77,7.40786e-5,0,10,0.126993,0.00384826,0.968491,-0.155326,54,55,9.73585,2.14642,1.86261,529.591,0.0037656,836.333,2,0.715594,0.0216847,0.976996,1.15507,54,55,2021-08-25T20:13:28Z
1,4,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629922526,38.8743,-76.5521,1.25,4.9,8,America/New_York,-1.75534,16.2145,0,2100.6,9.91137e-5,0,10,1.11173,0.0336887,-0.354846,-0.208198,54,55,21.8845,1.4039,-8.77006,505.975,0.0106384,749.968,5,0.807267,0.0244626,0.98894,2.59568,54,55,2021-08-25T20:15:26Z
1,4,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629922611,38.8743,-76.552,1.01,7.2,8,America/New_York,-1.30807,3.66356,0,2101.07,7.38303e-5,0,10,0.179816,0.00544897,0.93712,-0.155123,54,55,9.7036,2.83404,0,505.788,1.15132e-6,1000000,10,1.00104,0.0303347,0.964048,1.15074,54,55,2021-08-25T20:16:51Z
5,5,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629922743,38.8746,-76.5519,1.25,8.9,8,America/New_York,-2.67533,4.20984,0,2100.27,1.50991e-4,0,10,0.426894,0.0129362,0.912854,-0.317123,54,55,25.7081,1.33569,0.65924,486.55,0.0088847,829.537,5,0.842261,0.0255231,0.993546,3.04734,54,55,2021-08-25T20:19:03Z
5,5,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629922826,38.8746,-76.5519,1.04,7.9,8,America/New_York,-1.93133,2.19709,0,2099.82,1.08982e-4,0,10,0.143925,0.00442846,0.980876,-0.228844,53,54,15.7459,1.68346,1.92875,470.969,0.00307114,1078.48,2,0.802516,0.0246928,0.989161,1.86574,53,54,2021-08-25T20:20:28Z
8,6,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629922934,38.8745,-76.5519,1.1,6.7,10,America/New_York,-2.24909,3.65033,0,2094.13,1.27252e-4,0,10,0.30303,0.00932401,0.937306,-0.266482,53,54,13.4167,1.68896,-1.15573,500.658,0.00403179,894.943,2,0.68738,0.0211502,0.988108,1.58968,53,54,2021-08-25T20:22:15Z
8,6,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629923019,38.8746,-76.5519,0.97,6.2,11,America/New_York,-2.09784,4.99449,0,2092.59,1.18801e-4,0,10,0.400751,0.012144,0.874495,-0.248602,54,55,11.7013,1.63946,5.62162,515.411,0.00260959,1046.78,2,0.579761,0.0175685,0.990294,1.38665,54,55,2021-08-25T20:23:39Z
7,7,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629923136,38.8746,-76.5519,1.07,6,8,America/New_York,-1.27667,17.4945,0,2098.97,7.20377e-5,0,10,0.858188,0.0264058,-0.520891,-0.151205,53,54,20.4196,1.3315,-13.8478,493.855,0.0141536,664.726,4,0.652976,0.0200916,0.987342,2.41845,53,54,2021-08-25T20:25:38Z
7,7,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629923221,38.8746,-76.5519,1.06,7.3,8,America/New_York,-0.95908,4.4143,0,2096.73,5.4168e-5,0,9,0.158349,0.00487226,0.910333,-0.113576,53,54,8.40827,2.44288,-2.3061,508.301,0.00150314,1170.73,2,0.715219,0.0220068,0.972585,0.99572,53,54,2021-08-25T20:27:03Z
6,8,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629923330,38.8745,-76.5519,1.14,9.8,10,America/New_York,-2.56355,3.11133,0,2095.88,1.44863e-4,0,10,0.29378,0.00890241,0.955206,-0.303615,54,55,26.0382,1.28046,2.97036,504.795,0.0127622,746.434,5,0.759237,0.0230072,0.993893,3.08384,54,55,2021-08-25T20:28:50Z
6,8,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629923415,38.8745,-76.5519,1.05,10.3,11,America/New_York,-1.93497,2.65418,0,2094.53,1.09417e-4,0,10,0.181864,0.0055958,0.969482,-0.229177,53,54,13.4956,1.77983,1.5466,501.58,0.00147761,1583.33,2,0.750105,0.0230801,0.988265,1.59841,53,54,2021-08-25T20:30:16Z
11,9,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629923548,38.8746,-76.552,1.05,7.7,11,America/New_York,-0.157859,18.1567,-20.0979,2097.03,0.0163792,2095.89,5,0.111781,0.00338729,0.0969519,-0.0186866,54,55,3.78614,4.49096,-8.53944,475.753,0.0100285,520.444,5,0.64614,0.01958,0.816088,0.448185,54,55,2021-08-25T20:32:28Z
11,9,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629923633,38.8746,-76.5519,0.89,6.5,12,America/New_York,-0.0498966,44.047,-50,2094.34,3.20587e-4,2075.91,7,0.0858188,0.00260057,0.0602502,-0.00590573,54,55,2.74161,4.88461,17.9811,492.988,0.00651182,542.819,6,0.511049,0.0154863,0.874695,0.324495,54,55,2021-08-25T20:33:53Z
9,10,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629923761,38.8746,-76.5521,1.04,11.7,11,America/New_York,-2.05309,4.30872,0,2090.26,1.16427e-4,0,10,0.335789,0.0101754,0.908473,-0.243364,54,55,26.6257,1.22168,0.81627,513.034,0.00780603,917.348,5,0.666522,0.0201976,0.996471,3.15609,54,55,2021-08-25T20:36:02Z
9,10,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629923846,38.8746,-76.5521,0.96,11.8,8,America/New_York,-1.52365,3.59385,0,2086.16,8.65898e-5,0,10,0.201951,0.00621387,0.939292,-0.18064,53,54,18.9039,1.29127,-0.53694,542.345,0.00588489,923.185,3,0.556948,0.0171369,0.995569,2.2412,53,54,2021-08-25T20:37:28Z
12,11,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629923958,38.8746,-76.5521,0.92,11.5,11,America/New_York,-0.0573324,43.7259,24.7858,2086.59,0.0134176,2086.08,6,0.0966055,0.00297248,0.0796036,-0.00679989,53,54,12.2754,1.5168,-2.76377,506.599,0.0122188,625.753,5,0.522211,0.016068,0.985683,1.45592,53,54,2021-08-25T20:39:19Z
12,11,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629924043,38.8747,-76.552,1.11,12,10,America/New_York,-0.0381085,63.5904,4.53493,2086.67,0.00295641,2085.14,4,0.0933716,0.00287297,0.0464527,-0.00451854,53,54,6.25746,2.16335,0.357308,520.85,8.78137e-4,1365.76,2,0.45734,0.014072,0.980595,0.741949,53,54,2021-08-25T20:40:44Z
10,12,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629924161,38.8746,-76.5521,1.03,12,11,America/New_York,-4.86352,1.2286300000000001,-1.79246,2085.45,0.0590362,2075.69,7,0.122297,0.003763,0.936996,-0.576181,53,54,91.4414,1.11751,-0.239604,503.049,0.0601205,683.238,7,1.43374,0.044115,0.97766,10.833,53,54,2021-08-25T20:42:42Z
10,12,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629924246,38.8746,-76.5521,0.96,10.9,11,America/New_York,-0.45702,4.51115,0,2079.41,2.60704e-5,0,2,0.0773357,0.00237956,0.90859,-0.054211,53,54,10.4162,1.71679,8.23678,605.221,0.00912474,740.628,3,0.548252,0.0168693,0.985362,1.23556,53,54,2021-08-25T20:44:07Z
14,13,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629924409,38.8745,-76.5522,1.14,6.8,10,America/New_York,-2.38873,2.88143,0,2086.12,1.35646e-4,0,10,0.247101,0.00760312,0.963148,-0.282974,53,54,25.9256,1.27106,1.29362,495.676,0.0126957,737.586,6,0.728179,0.0224055,0.99411,3.07121,53,54,2021-08-25T20:46:49Z
13,14,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629924566,38.8745,-76.5521,1.04,7.7,11,America/New_York,-2.04464,7.45111,0,2086.17,1.16145e-4,0,10,0.589937,0.0178769,0.714507,-0.242298,54,55,15.1819,1.57179,-25.3031,505.736,0.00290919,1124.16,3,0.699279,0.0211903,0.989802,1.79912,54,55,2021-08-25T20:49:26Z
13,14,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629924651,38.8745,-76.5521,1.34,9.2,9,America/New_York,-1.53578,9.61496,0,2081.39,8.7464e-5,0,10,0.574229,0.0174009,0.519197,-0.182047,54,55,11.2964,1.37926,15.9376,539.112,0.00505441,804.038,3,0.399926,0.012119,0.994905,1.33904,54,55,2021-08-25T20:50:51Z
14,15,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629924771,38.8744,-76.5521,0.9,5.6,12,America/New_York,-2.26724,7.84474,0,2096.73,1.28127e-4,0,10,0.68932,0.0208885,0.684962,-0.268649,54,55,22.1206,1.24309,4.97187,507.488,0.0129965,709.166,5,0.587888,0.0178148,0.99512,2.6211,54,55,2021-08-25T20:52:52Z
14,15,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629924856,38.8744,-76.5522,0.94,6.7,12,America/New_York,-37.0497,1.21678,-1.3638,2085.76,0.767651,2080.04,2,0.913332,0.0276767,4.69711e-5,-4.3913,54,55,17.9426,1.57805,8.91362,538.841,0.0167507,665.799,5,0.832417,0.0252248,0.984449,2.12663,54,55,2021-08-25T20:54:17Z
15,16,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629924951,38.8744,-76.5522,0.9,8.5,9,America/New_York,-4.09167,1.21803,4.81108,2090.07,0.0277848,2072.61,10,0.0997489,0.0030692,0.991815,-0.485133,53,54,31.294,1.14117,4.55761,505.577,0.0260637,647.936,4,0.56422,0.0173606,0.99573,3.7104,53,54,2021-08-25T20:55:53Z
15,16,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629925036,38.8744,-76.5522,1.11,8.8,10,America/New_York,-1.18427,3.81463,0,2081.24,6.75011e-5,0,10,0.170138,0.00515571,0.930022,-0.140486,54,55,10.204,1.60461,8.3572,560.551,0.00328298,929.258,2,0.487854,0.0147835,0.990813,1.21046,54,55,2021-08-25T20:57:17Z
16,17,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629925150,38.8745,-76.5522,0.96,8,12,America/New_York,-0.00367839,1014.57,0,2113.97,2.0643e-7,0,5,0.146106,0.00442747,-1.12585,-4.36388e-4,54,55,9.13386,1.8403,2.15472,469.186,0.00598002,650.389,2,0.542716,0.0164459,0.982798,1.0836,54,55,2021-08-25T20:59:10Z
16,17,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629925235,38.8745,-76.5522,1.05,8.1,10,America/New_York,-0.302581,83.077,0,2164.05,1.66011e-5,0,10,0.984836,0.0298435,-23.3668,-0.0359255,54,55,5.44103,2.8367,0.221065,509.19,0.00169304,890.761,2,0.562567,0.0170475,0.96042,0.646016,54,55,2021-08-25T21:00:35Z
47,18,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629925600,38.8736,-76.5515,1.02,13.3,11,America/New_York,-0.668538,16.7693,0,2109.31,3.76224e-5,0,10,0.438306,0.013282,-0.28322,-0.0793574,54,55,14.1451,1.71688,-2.89434,495.103,0.0215822,572.902,10,0.756523,0.0229249,0.959339,1.67906,54,55,2021-08-25T21:06:40Z
47,18,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629925685,38.8735,-76.5515,1.09,14.2,10,America/New_York,-0.488057,9.22331,0,2091.81,2.76933e-5,0,2,0.172537,0.0053088400000000004,0.640055,-0.0579292,53,54,5.40876,3.58175,5.51275,516.03,0.00246402,776.574,2,0.715047,0.0220014,0.93486,0.641985,53,54,2021-08-25T21:08:06Z
48,19,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629925780,38.8735,-76.5515,1.14,16.1,9,America/New_York,-0.847477,13.2736,0,2088.81,4.80654e-5,0,10,0.438423,0.0132855,0.118204,-0.1004,54,55,9.894,1.96443,-1.94195,492.739,0.00996242,610.394,4,0.644332,0.0195252,0.971961,1.17213,54,55,2021-08-25T21:09:40Z
48,19,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629925865,38.8735,-76.5515,1.02,16.8,10,America/New_York,-0.775064,4.64683,0,2080.89,4.41573e-5,0,4,0.13524,0.00416122,0.899335,-0.0918863,53,54,7.28155,2.35139,2.19849,523.469,0.00627644,661.007,2,0.591491,0.0181997,0.96764,0.863251,53,54,2021-08-25T21:11:06Z
46,20,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629925956,38.8735,-76.5515,1.16,18.2,10,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-25T21:12:37Z
46,20,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629926041,38.8735,-76.5515,0.99,17.7,11,America/New_York,-1.37586,20.974,0,2114.55,7.71183e-5,0,10,1.12729,0.0341603,-1.27575,-0.163071,54,55,8.93703,1.68954,0.308775,522.154,0.00318917,854.293,2,0.465116,0.0140944,0.988596,1.05925,54,55,2021-08-25T21:14:02Z
45,21,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629926154,38.8735,-76.5516,1.08,17.1,10,America/New_York,-0.0143054,178.087,0,2082.01,8.13821e-7,0,3,0.0995749,0.00301742,-0.060971,-0.00169438,54,55,19.1023,1.34049,-5.21277,484.165,0.0246042,576.122,4,0.63042,0.0191036,0.978513,2.26253,54,55,2021-08-25T21:15:54Z
45,21,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629926238,38.8735,-76.5515,0.91,16.8,11,America/New_York,-0.175113,14.9703,14.7159,2088.85,0.0209096,2087.86,5,0.100765,0.00310045,0.317554,-0.0207609,53,54,4.84263,3.41997,2.63637,522.48,0.00324605,699.35,2,0.607848,0.018703,0.93734,0.574129,53,54,2021-08-25T21:17:19Z
44,22,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629926418,38.8736,-76.5517,0.84,17.9,14,America/New_York,0.00882863,243.671,0,2082.31,1.04771e-9,1000000,3,0.0827979,0.00254763,-0.11733,0.00104553,53,54,2.56456,3.52761,-9.07138,567.129,0.0024221,692.52,2,0.332681,0.0102363,0.93272,0.303707,53,54,2021-08-25T21:20:19Z
44,22,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629926504,38.8737,-76.5517,0.84,18.1,14,America/New_York,0.00538181,337.413,0,2080.27,6.39248e-10,1000000,3,0.0710295,0.00215241,-0.387202,6.37919e-4,54,55,2.09245,3.74525,0,578.468,2.48167e-7,1000000,10,0.294454,0.00892286,0.935232,0.248023,54,55,2021-08-25T21:21:44Z
42,23,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629926624,38.8736,-76.5517,0.87,18.8,13,America/New_York,-0.0655938,34.6728,-39.7614,2072.02,4.74574e-4,2055.66,6,0.0874613,0.00269112,0.138518,-0.00776496,53,54,2.54132,5.38622,-7.31112,543.245,0.00578255,595.27,2,0.516695,0.0158983,0.813984,0.300841,53,54,2021-08-25T21:23:44Z
42,23,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629926709,38.8736,-76.5517,1.03,16.2,10,America/New_York,-0.0590666,29.4231,0,2075.97,3.37017e-6,0,2,0.0678895,0.00205726,0.006524,-0.00699636,54,55,2.03662,3.36633,-4.28825,549.318,0.00273228,637.609,2,0.254843,0.00772252,0.937724,0.241235,54,55,2021-08-25T21:25:09Z
41,24,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629926824,38.8736,-76.5517,1.11,18.4,10,America/New_York,-0.0144545,361.134,0,2079.44,8.22322e-7,0,6,0.200696,0.00617527,-3.09336,-0.00170997,53,54,2.65064,5.66506,-50,547.041,0.00677345,593.335,4,0.567494,0.0174614,0.630682,0.313571,53,54,2021-08-25T21:27:05Z
41,24,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629926910,38.8737,-76.5517,0.87,18.7,12,America/New_York,0.00344357,974.263,0,2083.97,4.07733e-10,1000000,5,0.130816,0.00396411,-0.84374,4.06883e-4,54,55,1.63428,8.10249,-8.05068,545.262,0.00108946,722.508,2,0.51204,0.0155164,0.727736,0.193103,54,55,2021-08-25T21:28:30Z
43,25,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629927024,38.8736,-76.5517,0.87,17.3,12,America/New_York,-0.00803547,507.426,0,2078.67,4.57046e-7,0,7,0.156676,0.00482079,-5.62549,-9.5005e-4,53,54,4.59575,2.38458,1.75266,555.562,0.0142242,593.762,3,0.37883,0.0116563,0.948923,0.543365,53,54,2021-08-25T21:30:25Z
43,25,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629927109,38.8737,-76.5518,1.06,16.1,10,America/New_York,-0.0215243,74.9412,0,2075.81,1.22686e-6,0,2,0.0620217,0.00190836,-0.104601,-0.00254672,53,54,2.76468,4.05954,19.179,557.962,0.00784414,599.664,3,0.417136,0.012835,0.911951,0.327113,53,54,2021-08-25T21:31:50Z
40,26,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629927234,38.8736,-76.5516,1.02,16.4,9,America/New_York,-1.14727,2.71159,14.2526,2222.12,0.0303068,2217.64,10,0.11201,0.00339424,0.922404,-0.135569,54,55,10.038,1.94033,-4.25914,522.738,0.0172651,591.44,4,0.640878,0.0194205,0.953784,1.18615,54,55,2021-08-25T21:33:54Z
40,26,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629927319,38.8735,-76.5515,1.34,15.8,8,America/New_York,0.196561,15.3393,21.4626,2113.57,0.140596,2113.74,5,0.115533,0.00355487,0.425929,0.0232284,53,54,4.67971,3.79431,0.2419,518.109,0.006201,607.292,2,0.655776,0.0201777,0.907229,0.55302,53,54,2021-08-25T21:35:20Z
38,27,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629927434,38.8737,-76.5517,0.92,14.8,11,America/New_York,2.16388,1.74224,-6.1004,2079.16,0.0897998,2082,10,0.117907,0.00357295,0.274604,0.255784,54,55,13.7929,1.68241,-2.40528,504.533,0.0357743,550.107,7,0.711007,0.0215457,0.917461,1.6304,54,55,2021-08-25T21:37:14Z
38,27,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629927518,38.8738,-76.5518,0.98,14,12,America/New_York,-0.338541,8.49425,-8.69096,2079.87,0.0377003,2078.81,7,0.109746,0.00337679,0.141959,-0.0400559,53,54,3.10759,4.98961,9.38907,529.736,0.00245282,679.64,2,0.583123,0.0179422,0.878424,0.367688,53,54,2021-08-25T21:38:39Z
39,28,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629927621,38.8738,-76.5518,1.1,12.4,8,America/New_York,-0.0165146,167.239,0,2080.31,9.38559e-7,0,2,0.106121,0.00326526,-0.0347303,-0.00195249,53,54,4.29538,3.4142,-6.16442,498.94,0.0228745,521.141,4,0.536659,0.0165126,0.774272,0.507835,53,54,2021-08-25T21:40:21Z
39,28,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629927705,38.8737,-76.5518,1.65,13.3,8,America/New_York,-0.0129948,193.207,0,2079.81,7.39462e-7,0,2,0.0965694,0.00297137,-0.136774,-0.00153794,53,54,2.06867,6.5871,2.0459,515.711,0.00732757,549.123,2,0.517543,0.0159244,0.7467,0.244829,53,54,2021-08-25T21:41:46Z
37,29,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629927804,38.8737,-76.5518,1.04,14.9,11,America/New_York,-0.0959498,25.1653,29.1348,2085.86,0.0197802,2085.29,8,0.0926333,0.00285025,0.222981,-0.0113358,53,54,14.804,1.406,-3.48363,540.17,0.0194617,630.038,4,0.537053,0.0165247,0.982793,1.74899,53,54,2021-08-25T21:43:25Z
37,29,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629927889,38.8736,-76.5517,0.93,19.7,11,America/New_York,-0.173145,37.9989,0,2108.33,9.71166e-6,0,3,0.256658,0.00777751,-1.96155,-0.0204754,54,55,5.62097,2.7312,-3.36458,538.273,0.0090063,612.078,3,0.553856,0.0167835,0.940079,0.664712,54,55,2021-08-25T21:44:49Z
33,30,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629928009,38.8737,-76.5519,1.08,15.3,11,America/New_York,-0.140469,276.03,0,2231.52,7.43996e-6,0,8,1.48939,0.0458273,-91.2496,-0.0166024,53,54,8.89649,2.43013,-4.25966,558.007,0.0153951,626.308,6,0.75036,0.023088,0.930881,1.0515,53,54,2021-08-25T21:46:50Z
33,30,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629928094,38.8736,-76.5519,0.96,15.7,11,America/New_York,-0.0151071,269.447,0,2228.17,8.01855e-7,0,2,0.158864,0.00481407,-0.593676,-0.00178667,54,55,4.56952,4.28049,6.25451,577.542,0.0046081,694.819,2,0.740446,0.0224378,0.895839,0.540422,54,55,2021-08-25T21:48:14Z
35,31,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629928188,38.8736,-76.552,0.96,19,11,America/New_York,2.03257,2.10549,2.81387,2126,0.0455548,2131.27,7,0.144997,0.00439384,0.843433,0.240107,54,55,1.93135,9.72792,-5.48696,516.164,0.0044097,567.902,2,0.728199,0.0220667,0.590522,0.228149,54,55,2021-08-25T21:49:48Z
35,31,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629928273,38.8736,-76.552,0.91,19.3,12,America/New_York,2.24907,11.4186,0,2089.22,2.66074e-7,1000000,10,0.996341,0.0301922,0.322402,0.265518,54,55,1.7053,7.34223,9.61315,521.134,0.00608268,554.232,4,0.482861,0.0146322,0.735404,0.201323,54,55,2021-08-25T21:51:13Z
34,32,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629928379,38.8735,-76.5519,1.12,22.1,8,America/New_York,0.161708,14.4927,-22.5519,2081.61,0.0307306,2082.23,4,0.0910532,0.00275919,0.03277,0.0190878,54,55,10.9205,1.5664,-12.5897,519.383,0.0129514,618.912,4,0.497756,0.0150835,0.977656,1.28904,54,55,2021-08-25T21:52:59Z
34,32,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629928464,38.8735,-76.5519,0.99,29.6,10,America/New_York,-0.0419264,91.1874,0,2078.71,2.38091e-6,0,2,0.146665,0.00451277,-0.484836,-0.00494922,53,54,5.2206,3.98121,0,544.494,6.16603e-7,1000000,10,0.769623,0.0236807,0.927303,0.616268,53,54,2021-08-25T21:54:25Z
36,33,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1629928559,38.8735,-76.552,1.23,32,7,America/New_York,-0.00928131,237.367,-41.2187,2069.14,2.1477e-4,2064.04,5,0.0844618,0.00259883,0.0310528,-0.00109486,53,54,6.40374,1.88346,-15.1664,506.394,0.0045308,673.122,3,0.385307,0.0118556,0.980756,0.755414,53,54,2021-08-25T21:56:00Z
36,33,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1629928645,38.8735,-76.5519,0.96,35,11,America/New_York,-0.00898682,335.183,-27.9696,2068.67,2.21057e-4,2063.87,6,0.11738,0.00355697,0.0196776,-0.00106121,54,55,3.98942,4.25571,4.11524,523.052,0.00221405,735.826,2,0.641478,0.0194387,0.907156,0.47109,54,55,2021-08-25T21:57:25Z
